line_id,movie_title,line,levenshtein_distance_from_script,memorable?
182006,clerks,Melodrama coming from you seems about as natural as an oral bowel movement.,0,1
182000,clerks,"If you want Caitlin, then face Veronica, tell her, and be with Caitlin.",0,0
180909,clerks,"Hey, try not to suck any dick on the way through the parking lot!",16,1
180905,clerks,Every time I kiss you now I'm going to taste thirty-six other guys.,0,0
181129,clerks,"All right, so they bring in independent contractors, why are you so upset at its destruction?",49,1
181296,clerks,"He said he'd be here by noon, but it's one-thirty now, so I...Excuse me...Vermont?",0,0
180748,clerks,I'm not even supposed to be here today!,0,1
180750,clerks,The guy got sick and couldn't come in.,0,0
375256,high fidelity,"I never thought I'd say this, but can I go work now?",5,1
375248,high fidelity,"""-- I haven't seen Evil Dead II yet,"" yeah, yeah, I hear you --",0,0
374769,high fidelity,"If you *really* wanted to screw me up, you should've gotten to me earlier.",13,1
374772,high fidelity,"The two hours after school and before The Rockford Files, three days in a row.",0,0
375556,high fidelity,I knew there was a reason I wore a skirt today.,0,1
375558,high fidelity,"Oh, Rob, we're not going to go through that again.",0,0
656640,the ruins,You're not listening!,1,1
656638,the ruins,I'm gonna--,0,0
265599,event horizon,"Everything's green on my screen, skipper.",9,1
265857,event horizon,"Uh, yeah Coop, I'm still here.",0,0
650078,rocknrolla,They say there are only two days you enjoy a boat; the day you buy it and the day you sell it.,1,1
650091,rocknrolla,"We have had security problems and to cut a long story short, I need another seven million Euros lost in the books.",0,0
650529,rocknrolla,Think before you drink before you drive me mad.,10,1
650484,rocknrolla,"I need that picture Archy, I need it bad.",0,0
650542,rocknrolla,"That, Roman and Mickey, is the famous Archie Slap.",66,1
650506,rocknrolla,"No need for any noise, let Pete sleep on.",0,0
649859,rocknrolla,"He tried to poison me, that dirty Cossack!",10,1
649864,rocknrolla,That's why he came to me right?,0,0
650607,rocknrolla,"Beauty is a cruel mistress, is it not?",0,1
650603,rocknrolla,This is simply a reflection of my appreciation.,0,0
504274,man on the moon,"You're insane, but you might also be brilliant.",35,1
504275,man on the moon,"Sammy, opening for David Brenner is a fine gig.",0,0
504480,man on the moon,"Andy, you have to look inside and ask this question: who are you trying to entertain - the audience or yourself?",56,1
504270,man on the moon,You're not a stand-up... your act doesn't exactly translate to films... help me... where do you see yourself?,0,0
593521,peeping tom,Take me to your cinema.,0,1
593523,peeping tom,"What am I seeing, Mark?",0,0
593487,peeping tom,Whatever I photograph I always lose.,14,1
593464,peeping tom,I was responsible... in some way...,0,0
592766,peeping tom,I like to understand what I'm shown.,1,1
592750,peeping tom,"Mark, this isn't some kind of jo...",0,0
592579,peeping tom,Well if it isn't Cecil Beaton...,17,1
592582,peeping tom,The same thing nearly happened to me!,0,0
409510,the insider,What's this have to do with the price of tea in China?,6,1
409434,the insider,And people like myself and my family are left hung out to dry.,0,0
409158,the insider,"Will you tell him that when I conduct an interview, I sit anywhere I damn please!",0,1
410013,the insider,I'm talking about when you're nearer the end of your life than the beginning.,0,0
14211,absolute power,"Remember, tomorrow is promised to no one.",11,1
14230,absolute power,I'm not running -- not from you.,0,0
14176,absolute power,"So, do you want my signed confession now, or after coffee?",8,1
14175,absolute power,Usually takes a week for you guys to get to me.,0,0
570422,no country for old men,"Would you hold still, please, sir?",2,1
570486,no country for old men,Is there something wrong with anything?,0,0
571207,no country for old men,Look at that fucking bone.,1,1
571213,no country for old men,Part of that's mine.,0,0
571115,no country for old men,"But I think once you quit hearing ""sir"" and ""ma'am,"" the rest is soon to foller.",32,1
570824,no country for old men,I'd call now but she'll want me to come home and I just might.,0,0
570418,no country for old men,"Step out of your car, please.",10,1
571034,no country for old men,You pick the one right tool.,0,0
123575,body heat,"Well, some men, once they get a whiff of it, they trail you like a hound.",11,1
123749,body heat,And when Edmund came along when I saw a chance to stop struggling I took it.,0,0
123601,body heat,Sometimes the shit comes down so heavy I feel like I should wear a hat.,15,1
124330,body heat,But when Matty sees a way to get rid of both of them at once.,0,0
492225,lost in space,"Unhand me, you mechanical moron.",0,1
492237,lost in space,Doctor Dolittle of outer space.,0,0
492668,lost in space,I never liked me anyway.,1,1
492684,lost in space,Time waits for no man.,0,0
492434,lost in space,Sarcasm is the recourse of the weak mind.,3,1
492429,lost in space,I shall not be caged like some animal,0,0
491701,lost in space,"OK, last one to kill a bad guy buys the beer.",5,1
491765,lost in space,You weren't getting out of buying those beers that easy.,0,0
492261,lost in space,Mom says to get the hell outta there!,14,1
492322,lost in space,They may be attracted to heat and light.,0,0
492109,lost in space,"We're lost, aren't we?",0,1
492032,lost in space,He's futzing with that Robot.,0,0
491780,lost in space,No more monkey business!,1,1
491885,lost in space,The perfect nuclear family.,0,0
492647,lost in space,"Never fear, Smith is here.",1,1
492638,lost in space,"Look inside your heart, Will.",0,0
492195,lost in space,Nothing good can come of this.,4,1
492177,lost in space,That's the smell of ghosts.,0,0
492819,lost in space,"You know, the planet IS breaking up around us.",13,1
492827,lost in space,I'm going to try to reach escape velocity.,0,0
492130,lost in space,"If this is all a dream, why can't there be more girls?",1,1
492317,lost in space,Once or twice more and we're going to be dead in space.,0,0
674466,sense and sensibility,"All I want, all I've ever wanted is the quiet of a private life, but my mother wants me distinguished.",23,1
675384,sense and sensibility,"Only to profess, now that I am at liberty to do so, that my heart is and always will be yours.",0,0
675199,sense and sensibility,I am the soul of discretion.,9,1
675119,sense and sensibility,Miss Grey has fifty thousand pounds.,0,0
675242,sense and sensibility,He is the kindest and best of men.,0,1
675186,sense and sensibility,He must have had his reasons for going.,0,0
674977,sense and sensibility,"We were talking of London, ma'am, and all its diversions.",2,1
674962,sense and sensibility,Edward and I have been secretly engaged these five years.,0,0
674521,sense and sensibility,Is love a fancy or a feeling... or a Ferrars?,5,1
674515,sense and sensibility,But you must promise not to live too far away.,0,0
675354,sense and sensibility,"Mama,  there is a painful difference between the expectation of an unpleasant event and its final certainty.",8,1
675236,sense and sensibility,He means it as testimony of his concern for--for the cruel situation in which you find yourselves.,0,0
693438,the siege,"We're the CIA, something always goes wrong.",0,1
693422,the siege,But you're sure he'll show up.,0,0
692839,the siege,"In this game, the most committed wins.",0,1
692833,the siege,His name is Sheik Ahmed bin Talal.,0,0
586194,orphan,"I have a special surprise for you, Mommy!",47,1
586218,orphan,I did one especially for her.. .Nobody responds.,0,0
586268,orphan,I'll shoot Mommy if you tell.,12,1
586295,orphan,"You have lovely handwriting, by the way.",0,0
322225,ginger snaps,Don't ever touch my sister again.,15,1
322223,ginger snaps,would you page my daughter Brigitte please?,0,0
203199,cruel intentions,E-mail is for geeks and pedophiles.,50,1
203238,cruel intentions,I want to kiss you there.,0,0
563895,nightbreed,"Miss Winston, EVERYBODY has a secret face!",19,1
563884,nightbreed,I'm so sorry for your loss.,0,0
564015,nightbreed,Lie still... it's quicker this way,20,1
563997,nightbreed,Why did I kill all the others?,0,0
564504,nightbreed,Never touched a legend before!,1,1
564503,nightbreed,And you will need me.,0,0
422653,the jacket,Jack Starks is *dead*.,34,1
422656,the jacket,I looked it up.,0,0
423036,the jacket,How much time do we have?,0,1
423039,the jacket,"But wait, how can that be?",0,0
422417,the jacket,I was 27 years old the first time I died.,3,1
422418,the jacket,And I felt peace...even though there was war around me.,0,0
422738,the jacket,"The real events that have happened to me have been fucked up, not my mind!",7,1
422808,the jacket,I don't think prison's so bad you don't want to remember it...,0,0
226639,detroit rock city,Only a car full of Stellas and Guidos would ride your ass on a 2-lane highway and honk.,34,1
226768,detroit rock city,"Sure the whole thing may be your fault, but who's gonna get pissed off at you?",0,0
226624,detroit rock city,"What the hell are you doin' Sister Gonorrhea, waitin' for a bus?",3,1
226611,detroit rock city,"You know, your coming here reminds me of a gospel called The Prodigal Son.",0,0
226727,detroit rock city,Now there's an intelligently biting remark wrought with wit and irony.,0,1
227053,detroit rock city,"Cause when I'm mad enough, I can bite down very hard.",0,0
226644,detroit rock city,"You just upset the Incredible Hulk, his idiot half brother, and the two circus clowns.",25,1
226632,detroit rock city,"Jeezis, Hawk, can you at least keep it within twenty miles of the speed limit?",0,0
500370,major league,"Forget about the curve ball Ricky, give him the heater.",20,1
500381,major league,I don't want Taylor takin' too many strikes.,0,0
499687,major league,Look at this fucking guy.,1,1
499721,major league,Running back to the dugout?,0,0
500349,major league,We should've got the live chicken.,8,1
500198,major league,"Can I borrow one of those, man?",0,0
499575,major league,"Good morning, gentlemen, and welcome to another season of Indians baseball.",7,1
500323,major league,"But I knew if anyone could straighten them out, you could.",0,0
499869,major league,"Nice throw, dickhead.",0,1
499868,major league,Guy's goin'.,0,0
224909,demolition man,"You are a savage creature John Spartan, and I wish for you to leave my domicile now!",9,1
224903,demolition man,The rampant exchange of bodily fluids was one of the major reasons for the downfall of society.,0,0
224771,demolition man,"Hey Luke Skywalker, use the force.",11,1
224780,demolition man,"L.A.P.D., I mean San Angeles P.D.",0,0
224863,demolition man,You're gonna regret this the rest of your life... both seconds of it.,12,1
224851,demolition man,It woulda been more humane to stake me down and leave me to the crows.,0,0
224872,demolition man,You are even better live than on Laserdisc!,133,1
224831,demolition man,<u>All</u> restaurants are now Taco Bell.,0,0
224714,demolition man,Somebody put me back in the fridge.,0,1
224701,demolition man,What <u>is</u> all this stuff?,0,0
224736,demolition man,Why don't you just shove a leash up my ass?,3,1
